25952644,"Lindor, one of baseball's best all-around players, sustained the injury recently while working out in Orlando, Florida. He was checked Wednesday at the Cleveland Clinic by Dr. Mark Schickendantz, who confirmed a moderate sprain.
Francisco Lindor has sustained a right calf strain while preparing for ST. He has started rehab & is expected to return to Major League game activity in 7-to-9 weeks.Get well soon & keep smiling! We are confident that everyone will handle this news calmly & rationally ... pic.twitter.com/x19uXFClGC
The Indians anticipate Lindor being out up to nine weeks, which would place his return sometime in early April. Cleveland opens the regular season on March 28 in Minnesota.
Bigger rosters? A universal DH? Punishment for tanking teams? We weigh what shaking up the national pastime will do to the game.
The loss of Lindor for any period is a major blow to the three-time defending American League Central champions. Lindor, 25, is an offensive force and elite defensive player, and he is being counted on to provide more leadership this season following the departures of outfielder Michael Brantley and catcher Yan Gomes.
A three-time All-Star, Lindor batted .277 with 38 homers, 92 RBIs and was tied for the league lead with 129 runs.
If Lindor isn't ready for opening day, Indians manager Terry Francona has some options at shortstop. One choice could be All-Star third baseman Jose Ramirez, who has played 109 games at short.
Last month, Lindor signed a one-year, $10.55 million contract for 2019 to avoid salary arbitration with Cleveland. He has previously declined to sign a long-term deal with the club.
"
25945731,"Whether this is the big move or the move before their signature move, this is a major upgrade for the Phillies. Realmuto led all major league catchers in 2018 with 4.3 Baseball-Reference WAR (4.8 on FanGraphs). Before the trade, the duo of Alfaro and Andrew Knapp projected as next-to-worst in the majors with 1.1 WAR, so this looks at least like a three- to four-win upgrade for the Phillies, at least on the offensive side of the ball.
Days before spring training begins, the offseason's marquee name is adding suitors instead of making his way to camp with a new team. Here's what MLB must do to repair its busted hot stove.
Small-market teams aren't watching rich teams sign all the top free agents anymore. They're watching rich teams sign all the top free agents -- at discounts.
Spring training is almost here. Check out reporting dates for teams in Florida and Arizona, including the defending champion Red Sox.
Realmuto hit .277/.340/.484 with 21 home runs in 125 games for the Phillies, but his numbers should spike going from Marlins Park to Citizens Bank Park. His OPS was nearly 100 points higher on the road in 2018 -- .870 versus .773 - and more than 200 points higher over the past three seasons (.887 versus .682). Assuming he maintains his power production from last season, he should be a 25-homer guy in hitter-friendly Citizens Bank. ESPN Stats & Information reports that Realmuto's slugging percentage on fly balls was 41 percent below average at Marlins Park over the past three seasons, but 17 percent above average in all other parks.
Given his speed (he's an above-average runner and the fastest catcher in the game) and on-base skills, he slots in nicely at the top of the Phillies' lineup that now looks something like this:
SS Jean Segura
C Realmuto
LF Andrew McCutchen
1B Rhys Hoskins
CF Odubel Herrera
RF Nick Williams
2B Cesar Hernandez
3B Maikel Franco
Realmuto is under team control for two more seasons and the Phillies would certainly try to sign him to an extension. He has also become one of the top defensive catchers in the game. His average pop time on throws to second base of 1.90 seconds led all catchers in 2018 and his pitch-framing metrics have also improved to above-average the past two seasons. He didn't win a Gold Glove, but he's a strong candidate to win one in 2019.
Acquiring a catcher of this ability via trade is -- as you may guess -- extremely rare. Good catchers are difficult to find and if you have one, you tend to hoard him like a puppy with his new chew toy. The last catcher traded coming off a season of at least 4.0 bWAR was A.J. Pierznyski in the 2003-04 offseason, when the Twins traded him to the Giants for Joe Nathan and Boof Bonser.
The catcher position is also extremely weak across the majors at this time, at least offensively. Catchers combined for an OPS+ of 87 in 2018, their lowest collective figure since 2001. In other words, this move is arguably the biggest move a team has made this offseason. Before the trade, I had the Phillies a clear fourth in the NL East behind the Nationals, Braves and Mets, and this trade puts them right up there with the Braves and Mets.
That also means there is room for improvement, and that could still mean signing Harper or Machado. That lineup above is nice, but now let's imagine it with Bryce Harper in it. They are also obviously down on Maikel Franco, and Mike Moustakas would be about a two-win upgrade over Franco while providing better balance to the offense since he hits from the left side. So the Phillies are not far away from Gabe Kapler being able to fill out a lineup card that looks like this when they open against the Braves on March 28:
SS Jean Segura
C J.T. Realmuto
RF Bryce Harper
1B Rhys Hoskins
CF Odubel Herrera
LF Andrew McCutchen
3B Mike Moustakas
2B Cesar Hernandez
That would send a pretty clear message that Philadelphia is serious about taking the top spot of the NL East away from Atlanta.
Or maybe the Phillies use money earmarked for Harper or Machado on some combination of Dallas Keuchel. Signing Keuchel would give them one of the deeper rotations in the league:
Aaron Nola
Keuchel
Jake Arrieta
Nick Pivetta
Zach Eflin
Jerad Eickhoff
Enyel De Los Santos
With that group, Vince Velasquez could move to the bullpen where he could be a multi-inning threat, helping set up David Robertson and Seranthony Dominguez.
Which talented stars of tomorrow found a home on this year's list?
• Individual players: Just Missed | Top 100: 100-51  | 50-1 | Impact 20
• Team rankings: Ranking all 30 farm systems | AL East | AL Central | AL West | NL East | NL Central | NL West
To get Realmuto, Matt Klentak did what the Dodgers or Astros wouldn't do: Surrender their top prospect. Sanchez is a hard-throwing right-hander who made just eight starts in 2018 due to elbow inflammation but still ranked No. 35 on Keith Law's top 100 prospects. In his report on Sanchez, Law begins: Sanchez throws what might be the easiest 100 mph fastball in pro baseball, and he does so from a small, 5-foot-10 frame (despite being officially listed at 6 feet) that makes it hard to believe you saw what you just saw when he does it. 
It's a high-risk profile, but there is ace potential. Alfaro is a similar player with loud tools. We've been hearing about him forever -- he was a top 100 prospect for five seasons -- and he finally played his first full season in the majors, hitting .264/.324/.407. Trouble is, that came with an awful 138/18 strikeout-to-walk ratio, and Alfaro's lack of plate discipline has always prevented him from fully tapping into his power. That .264 average is also unsustainable given his current approach since it resulted from a .406 BABIP -- 19 points higher than anyone else in the majors. Because of that he projects as a sub-.300 OBP hitter, and if even he improves on defense that low OBP is always going to hold down his value. Really, the upside is a Mike Zunino-type with power, low OBP and good defense. That's not a bad player, but it pressure on Sanchez to come through to make the trade work for the Marlins.
"
25990636,"Fister's agent, Page Odle, told MLB.com that the 35-year-old had several contract offers but wanted to spend time with his family.
""He's been contemplating this for a couple months,"" Odle said. ""The main reason is that he wants to start a new chapter in his life. This is 100 percent family-driven.""
The lanky right-hander was 1-7 for the Texas Rangers last season after signing a one-year, $4 million contract.
His best season came in 2014, when he went 16-6 with a 2.41 ERA in 25 starts for the Washington Nationals.
Fister was a mainstay on the Detroit Tigers staff from 2011 to '13, and he also pitched for the Houston Astros, Boston Red Sox and Seattle Mariners.
"
25974774,"The country music legend will spend just over a week participating in spring training with the Pittsburgh Pirates, reporting Monday with the pitchers and catchers.
The 57-year-old has previously been in the camps of the San Diego Padres (1999), New York Mets (2000) and Kansas City Royals (2004). His workouts start Thursday.
""As a celebrity, they haven't cut me yet, so we'll see,"" Brooks said with a laugh after taking ground balls at third base and fly balls in the outfield. ""You've got to use your advantages, you know. Before you could crowd the plate all you want because nobody wanted to hit you. You haven't got speed. You haven't got fielding. You haven't got hitting. So, use the other thing you've got.""
Brooks is briefly returning to the sport to mark the 20th anniversary of the Garth Brooks Teammates for Kids Foundation, which has raised more than $100 million for children's charities. The foundation pairs children with professional athletes.
Brooks was a Pirates fan despite growing up in Oklahoma.
The Pirates did not announce that Brooks would be in camp until Monday morning, making it a surprise for his ""teammates.""
""I went out to take some fly balls and the guy didn't look familiar,"" left fielder Corey Dickerson said. ""Then it hit me. It's really cool. My brother and I grew up listening to his music and I'm looking forward to having a chance to talk with him.""
"
25976813,"The deal, which is pending a physical Wednesday, was first reported by the San Francisco Chronicle.
The contract has a $1.5 million base salary and includes $1 million in possible performance bonuses, a source told ESPN's Buster Olney.
Anderson pitched big innings for Oakland last year, going 4-5 in 17 starts with a 4.48 ERA, and is in line for a rotation spot this season.
The 31-year-old, who played for the A's from 2009 to 2013 before returning last year, stuck out 47 batters while walking 13 in 80.1 innings in 2018.
"
25943397,"On this, the 97th day of free agency, four days before the first pitchers and catchers report to spring training, less than six weeks ahead of Major League Baseball opening its regular season, the two best free agents in more than a decade remain unemployed. This is not a black eye for baseball. It is a ruptured spleen, a punctured lung and a lacerated kidney.
What a failure, this offseason. No matter how much Bryce Harper and Manny Machado ultimately sign for, no matter where they end up, this is now more than three months of posturing and feinting, star-shooting and lowballing. This winter was supposed to be all fireworks. Instead, it is a sparkler.
Nobody is happy with this. Fans are rightfully tired of waiting and guessing. Intrigue has evolved into annoyance. Players are clearly dubious about the market -- and the league's intentions. MLB is understandably embarrassed that two of its best players are preparing for an unfortunate uniform swap -- baseball jersey and pants for pajamas -- as they entertain the possibility of missing the beginning of spring training.
While not considered a particularly strong fit, executives from the Giants met with free-agent outfielder Bryce Harper on Tuesday night in Las Vegas, league sources told ESPN.
As MLB's two biggest free-agent names remain unclaimed, there are signs clubs can afford to wait them out for a more team-friendly deal.
Small-market teams aren't watching rich teams sign all the top free agents anymore. They're watching rich teams sign all the top free agents -- at discounts.
This cannot continue -- not unless MLB and the MLB Players Association are so intransigent in their positions that they'll stop feeding coal to their mutually beneficial gravy train simply to make a point. It's why the unusual step of wide-ranging talks in the middle of a collective bargaining agreement, which started Jan. 14 with the league and continued via counterproposal Friday by the players, was so welcome.
The sides, it turns out, can work together, and among the laundry list of items discussed, the ratification of new rules would go a long way toward fortifying a relationship in great need of repair. There will be a 20-second pitch clock in 2019 -- and rather than force commissioner Rob Manfred to unilaterally implement it, as is his right, the union should seek reasonable concessions, such as the expansion of the regular-season roster to 26 players along with the league's request for a contraction of out-of-control September rosters.
Do that, and then tentatively approve for implementation in 2020 the league's wish of a three-batter minimum for pitchers and the union's for all 30 teams to use the designated hitter. Make a deal. Set an example. Thaw the palpable dissent. Then promise to return to the bargaining table soon thereafter and address an issue for which everyone is responsible.
Free agency, once the raison d'etre of the MLBPA, once the fulcrum of MLB's offseason, is broken. And though nobody on either side likes to use that word, the argument is merely semantic. Broken doesn't mean beyond repair. It means that something bad happened, and it has. Where everything goes sideways is the immediacy with which each side blames the other. It's poisonous. MLB says players are being unrealistic. Players believe owners are being tight-fisted. They snipe and blame and lament, and all the while, on the side of the road, sits economic peace, mangled as if struck by an 18-wheeler.
This is not to say bargaining will be easy. It won't. And yet after consecutive winters in which the biggest free agents waited months to sign, it matters less who's responsible and more who's willing to solve the problem. Which is saying a lot, because that responsibility is central to this story. The union failed to see the consequences of the deal it negotiated playing out in such dystopian fashion for players. MLB has fostered an environment in which its defining ideology -- urgency -- has been replaced by a corporatized fealty to efficiency.
Everybody is to blame. Together, MLB and the union are the shepherds of the sport, and they have guided it to a dangerous place, in which the players already are banking marketing money in anticipation of a work stoppage -- one, it should be noted, that is wholly unnecessary considering the current collective bargaining agreement runs for nearly three more years.
It could be nothing more than most posturing, though it reflects the combative position players are preparing to adopt. They're frustrated. They see revenues increasing. They fear salaries, for the second consecutive year, are decreasing. They cringe at the noncompetitive behavior, with union calculations showing that 18 teams are carrying payrolls at least $50 million under the $206 million luxury-tax threshold, 14 teams are $75 million-plus under, and eight teams are more than $100 million under.
The league cannot mandate that any of its 30 teams spend. It understands what every team -- and, truth be told, the smart players -- understands: that after years of an irrational free-agent market in which they paid players in their 30s for performance in their 20s, teams are keen to end that folly. They increasingly rely upon analytical evaluations of players. Those calculations, though not infallible, are rooted in math, logic and history. In a vacuum, the numbers alone make a compelling case.
He's 37 and throwing 99. Baseball's best comeback story will be playing out during spring training. Jeff Passan »
Free agency, of course, does not exist in a vacuum. So many minuscule elements lead to the ripe market players such as Harper and Machado warrant. Their free agency is confusing, particularly in a system teeming with riches. They want to be in spring training, meeting their new teammates, getting ready for the season. They also don't want to agree to a deal for less than what they believe their market should be.
This is the tricky part. What should their market be? The union has, since its infancy, espoused free-market principles -- a trust that as long as free agency was really free, teams would prioritize winning enough to create bidding wars and drive up prices in that pursuit. The theory is reasonable. It did work for 40 years.
Over the past two winters, it hasn't. And though it may seem reactionary to want levers that juice the market until the sides can make wholesale changes, it would serve a mutually beneficial purpose. Players would be happy. Teams, most of which operate as monetary printing presses, wouldn't risk the consequences of a work stoppage hindering a strong business, particularly when the underpinnings of that strong business are threatened by decreased attendance, decreased national relevance and a dearth of new, young fans. The best long-term solution -- a half-dozen people spanning the league, union, player and agent communities agreed -- is a proper distribution of money, with more going to the youngest and most productive players, like, you know, Bryce Harper and Manny Machado, who both happen to be 26 years old.
That may be the craziest part of all this winter: Harper and Machado were supposed to be the ones. The winter meetings in Las Vegas were supposed to kick off a festival of activity. There was supposed to be clarity, which would lead to excitement heading into spring training. Well, spring training is nigh, what was supposed to happen didn't and while conversation about Harper and Machado continues to percolate on TV, from the radio and at barstools, it's laced with aggravation and negative connotations -- none of the things you want associated with your product. This free-agent period is near its end, with only 30 or so players left who look like they'll get major league deals and another 70-plus coming to the realization that they'll soon be signing a non-guaranteed minor league deal.
Which talented stars of tomorrow found a home on this year's list?
• Individual players: Just Missed | Top 100: 100-51  | 50-1 | Impact 20
• Team rankings: Ranking all 30 farm systems | AL East | AL Central | AL West | NL East | NL Central | NL West
That disintegration of the market led to the biggest news Wednesday: Harper had met the day before in Las Vegas with a cohort of representatives from the San Francisco Giants, a wildly successful, wildly rich baseball team with upward of $500 million in annual revenues. This meeting did not take place on the first or 10th or even 50th day of free agency, because it didn't have to. The Giants, wary of Harper's actual market, figured they could wait. So they waited and waited and waited and waited and waited and waited and waited nearly three months more until going to Vegas for an awfully high return-on-investment trip. Maybe Harper would fall in love with the idea of the Giants. Maybe he would budge on his price -- even if the only sense of that price is the reported 10-year, $300 million deal Harper turned down from the Washington Nationals in September.
The Giants' tack simply is the norm now. In the NBA and NFL, free agency is a free-for-all. In baseball, it puts the ""free"" in freezing. And that is good for no one, least of all the fans, who are bound to tune in for Day 98, 99, 100, see no change in status and light a sparkler in honor of a broken winter.
"
25989900,"Kapler told reporters that Arrieta had the surgery, which the manager described as ""a meniscus cleanup,"" after injuring his left knee while weight training.
""There were no structural issues,"" Kapler told reporters, according to Philly.com.
Aaron Nola, who won a career-best 17 games and had a 2.37 ERA last season, has agreed to a four-year, $45 million extension with the Phillies that includes a club option for a fifth season.
The manager said Arrieta is ""right on track"" to be ready for the start of the regular season or shortly afterward.
""We may slow several guys down, and we might not come out with our five-man rotation at the start. But it's not going to be due to injury. It's going to be our progression plan,"" Kapler said, according to Philly.com.
Arrieta, who will turn 33 on March 6, finished 10-11 with a 3.96 ERA last season, his first with the Phillies after signing a three-year, $75 million contract. He wasn't ready for the start of last season because he didn't sign with the team until March 12.
"
25990241,"Leave it to Alex Bregman to try and stir up a little controversy.
The All-Star third baseman for the Houston Astros had a breakout season at the plate in 2018, hitting 31 home runs and finishing fifth in the American League MVP voting, while also having a breakout season on social media. He's one of the few stars in baseball who seems to want the spotlight on him and now he's stirring things up a bit with the Boston Red Sox, the team that eliminated the Astros in the ALCS.
""After watching the Patriots win and with the Red Sox beating us last year, there's no other city that I would like to beat more this year than Boston,"" he said recently on the ""Going Deep with Chad and JT"" podcast featuring Chad Kroeger and JT Parr.
OK, that's hardly NBA-level smack talk, but it's bold enough in baseball circles to make the rounds and Red Sox manager Alex Cora was asked about it on Wednesday. He laughed.
""That's my guy, so I'm not going to react to that one,"" Cora said.
So much for this blowing up into a big soap opera.
Cora and Bregman became close when Cora served as the Astros' bench coach in 2017. Last September, the two made a little wager when Cora's University of Miami Hurricanes played Bregman's LSU Tigers in football. If LSU won, Cora would have to wear a jersey of LSU baseball legend Warren Morris. If Miami won, Bregman would have to wear a The U turnover chain in batting practice at Fenway Park. LSU won the game and Cora had to wear the Morris jersey.
Just spoke w Warren Morris, who got a texted photo from a friend & enjoyed seeing Alex Cora wearing his #LSU number 4.""I know it pained him to put on that gold jersey, but it looked good on him,"" Warren said. ""It's all in good fun.""⁦@LSUbaseball⁩ ⁦⁦@ABREG_1⁩ pic.twitter.com/KdEmIgEQUf
Still, maybe there's hope for an Astros-Red Sox rivalry to take off and get some real heat going. Don't forget that during the ALCS, Bregman posted a video on Instagram of the Astros hitting back-to-back-to-back home runs off Nathan Eovaldi from earlier in the season, when Eovaldi was with the Rays. Bregman took the video down, and Eovaldi allowed two runs in six innings in his start in Game 3, an 8-2 Red Sox victory.
""We do our talking on the field,"" Red Sox first baseman Steve Pearce said after the game.
Beyond that, the teams have met in the postseason the past two years, they're the past two World Series champs, and last year's ALCS also featured the sign-stealing controversy when an Astros employee was spotted in the camera well at Fenway Park, reportedly aiming a camera into the Red Sox dugout. Cleveland.com also reported that during the ALDS, the Indians filed a complaint with MLB about the Astros trying to film their dugout.
Although MLB eventually cleared the Astros of the sign-stealing allegations, Red Sox president Dave Dombrowski wasn't happy with Houston general manager Jeff Luhnow's explanation that the Astros were merely being proactive in policing other ballparks for ""suspicious activity.""
""I don't like the implication that we were doing something that they were checking on when they were actually ... the ones who created a false credential, or asked for a credential, of somebody that's not supposed to have one,"" Dombrowski said at the time.
In 2017, MLB fined the Red Sox for illegally using an Apple watch in the dugout to relay signs in a game against the Yankees.
Bottom line: Mark your calendars for May 17, Astros at Red Sox for their first meeting of 2019.
"
25988929,"Cole, who earned his second All-Star selection and went 15-5 with a 2.88 ERA with the Houston Astros in 2018, will make $13.5 million this season in a decision by arbitrators Gil Vernon, Steven Wolf and Walt De Treux.
The Astros had countered with $11.425 million. Cole made $6.75 million last year.
Bauer won his arbitration decision against the Cleveland Indians for the second consecutive season. Bauer, who was awarded $6,525,000 last year, will make $13 million in 2019; the Indians had countered with $11 million.
The 28-year-old was a first-time All-Star last year and finished sixth in AL Cy Young Award voting after going 12-6 with a 2.21 ERA, second behind Tampa Bay's Nate Snell. His ruling was made by arbirtators James Darby, James Oldham and Sylvia Skratek.
Wood, in a decision made by Dan Brent, Andrew Strongin and Phillip LaPorte, will receive $9.65 million from the Cincinnati Reds, who had countered with $8.7 million. He was 9-7 with a 3.68 ERA for the Los Angeles Dodgers in 27 starts and six relief appearances last year, when he made $6 million.
He was acquired by the Reds on Dec. 21 along with outfielders Yasiel Puig and Matt Kemp.
With the three wins, players have a 6-3 edge over ownership in arbitration hearings this year.
Cole and Wood are eligible for free agency after this season, and Bauer is eligible after the 2020 season.
Detroit pitcher Michael Fulmer asked for a raise from $575,200 to $3.4 million on Wednesday, and the Tigers argued for $2.8 million. A decision by Matt Goldberg, Robert Herzog and Elizabeth Neumeier is expected Thursday.
Fulmer was the 2016 AL Rookie of the Year and an All-Star in 2017. A right-hander who turns 26 on March 15, Fulmer was 3-12 with a 4.69 ERA in 132 1/3 innings last year. He didn't pitch for the Tigers between July 14 and Aug. 24 because of a left oblique strain, then didn't pitch after Sept. 15 because of a torn right lateral meniscus.
New York Yankees right-hander Luis Severino is the only player still scheduled for a hearing.
The Associated Press contributed to this report.
"
25975398,"Cole made $6.75 million last year when he earned his second All-Star selection and went 15-5 with a 2.88 ERA.
Arbitrators Gil Vernon, Steven Wolf and Walt De Treux heard the case Monday and are expected to decide later this week.
Players and teams have split six decisions, including a victory for Astros shortstop Carlos Correa. The case of Cleveland pitcher Trevor Bauer is pending.
Four more hearings are scheduled this week, for Michael Fulmer of Detroit, Aaron Nola of Philadelphia, Luis Severino of the New York Yankees and Alex Wood of Cincinnati.
"
